Date,Open,High,Low,Close,Volume
2022-06-13 15:32:00,0.00000380,0.00000380,0.00000380,0.00000380,674.00000000
2022-06-13 15:33:00,0.00000380,0.00000380,0.00000380,0.00000380,0.00000000
2022-06-13 15:34:00,0.00000381,0.00000381,0.00000381,0.00000381,127.00000000
2022-06-13 15:35:00,0.00000383,0.00000383,0.00000383,0.00000383,393.00000000
2022-06-13 15:36:00,0.00000383,0.00000383,0.00000383,0.00000383,0.00000000
2022-06-13 15:37:00,0.00000383,0.00000383,0.00000383,0.00000383,0.00000000
2022-06-13 15:38:00,0.00000383,0.00000383,0.00000383,0.00000383,0.00000000
2022-06-13 15:39:00,0.00000383,0.00000383,0.00000383,0.00000383,0.00000000
2022-06-13 15:40:00,0.00000384,0.00000384,0.00000384,0.00000384,663.00000000
2022-06-13 15:41:00,0.00000383,0.00000384,0.00000383,0.00000384,9795.00000000
2022-06-13 15:42:00,0.00000384,0.00000384,0.00000384,0.00000384,0.00000000
2022-06-13 15:43:00,0.00000381,0.00000381,0.00000381,0.00000381,1567.00000000
2022-06-13 15:44:00,0.00000381,0.00000381,0.00000381,0.00000381,0.00000000
2022-06-13 15:45:00,0.00000381,0.00000381,0.00000381,0.00000381,800.00000000
2022-06-13 15:46:00,0.00000380,0.00000380,0.00000380,0.00000380,2405.00000000
2022-06-13 15:47:00,0.00000380,0.00000380,0.00000380,0.00000380,0.00000000
2022-06-13 15:48:00,0.00000382,0.00000382,0.00000382,0.00000382,111.00000000
2022-06-13 15:49:00,0.00000382,0.00000382,0.00000382,0.00000382,34.00000000
2022-06-13 15:50:00,0.00000382,0.00000382,0.00000382,0.00000382,0.00000000
2022-06-13 15:51:00,0.00000382,0.00000382,0.00000382,0.00000382,0.00000000
2022-06-13 15:52:00,0.00000382,0.00000382,0.00000382,0.00000382,0.00000000
2022-06-13 15:53:00,0.00000380,0.00000382,0.00000380,0.00000382,1038.00000000
2022-06-13 15:54:00,0.00000379,0.00000381,0.00000379,0.00000381,1387.00000000
2022-06-13 15:55:00,0.00000381,0.00000381,0.00000381,0.00000381,0.00000000
2022-06-13 15:56:00,0.00000376,0.00000376,0.00000376,0.00000376,159.00000000
2022-06-13 15:57:00,0.00000374,0.00000374,0.00000374,0.00000374,7020.00000000
2022-06-13 15:58:00,0.00000374,0.00000377,0.00000373,0.00000377,19898.00000000
2022-06-13 15:59:00,0.00000374,0.00000376,0.00000373,0.00000376,5085.00000000
2022-06-13 16:00:00,0.00000374,0.00000375,0.00000374,0.00000375,1444.00000000
2022-06-13 16:01:00,0.00000376,0.00000376,0.00000376,0.00000376,42.00000000
2022-06-13 16:02:00,0.00000375,0.00000378,0.00000375,0.00000378,7458.00000000
2022-06-13 16:03:00,0.00000378,0.00000378,0.00000378,0.00000378,14765.00000000
2022-06-13 16:04:00,0.00000376,0.00000376,0.00000374,0.00000374,12262.00000000
2022-06-13 16:05:00,0.00000374,0.00000377,0.00000374,0.00000377,1526.00000000
2022-06-13 16:06:00,0.00000374,0.00000374,0.00000374,0.00000374,1000.00000000
2022-06-13 16:07:00,0.00000374,0.00000374,0.00000371,0.00000371,13980.00000000
2022-06-13 16:08:00,0.00000370,0.00000371,0.00000369,0.00000369,70042.00000000
2022-06-13 16:09:00,0.00000372,0.00000372,0.00000372,0.00000372,271.00000000
2022-06-13 16:10:00,0.00000374,0.00000376,0.00000373,0.00000373,5132.00000000
2022-06-13 16:11:00,0.00000374,0.00000374,0.00000374,0.00000374,42.00000000
2022-06-13 16:12:00,0.00000376,0.00000376,0.00000376,0.00000376,8368.00000000
2022-06-13 16:13:00,0.00000377,0.00000382,0.00000377,0.00000378,18297.00000000
2022-06-13 16:14:00,0.00000378,0.00000379,0.00000378,0.00000378,2404.00000000
2022-06-13 16:15:00,0.00000381,0.00000382,0.00000379,0.00000379,14293.00000000
2022-06-13 16:16:00,0.00000379,0.00000379,0.00000379,0.00000379,0.00000000
2022-06-13 16:17:00,0.00000379,0.00000379,0.00000379,0.00000379,0.00000000
2022-06-13 16:18:00,0.00000379,0.00000381,0.00000379,0.00000381,740.00000000
2022-06-13 16:19:00,0.00000381,0.00000383,0.00000381,0.00000383,1333.00000000
2022-06-13 16:20:00,0.00000383,0.00000383,0.00000382,0.00000382,8837.00000000
2022-06-13 16:21:00,0.00000380,0.00000380,0.00000380,0.00000380,7051.00000000
2022-06-13 16:22:00,0.00000378,0.00000378,0.00000378,0.00000378,7901.00000000
2022-06-13 16:23:00,0.00000378,0.00000378,0.00000378,0.00000378,320.00000000
2022-06-13 16:24:00,0.00000378,0.00000378,0.00000378,0.00000378,0.00000000
2022-06-13 16:25:00,0.00000377,0.00000377,0.00000376,0.00000376,21749.00000000
2022-06-13 16:26:00,0.00000379,0.00000379,0.00000379,0.00000379,912.00000000
2022-06-13 16:27:00,0.00000379,0.00000379,0.00000379,0.00000379,0.00000000
2022-06-13 16:28:00,0.00000379,0.00000379,0.00000379,0.00000379,0.00000000
2022-06-13 16:29:00,0.00000380,0.00000380,0.00000380,0.00000380,3136.00000000
2022-06-13 16:30:00,0.00000380,0.00000380,0.00000380,0.00000380,0.00000000
2022-06-13 16:31:00,0.00000380,0.00000380,0.00000380,0.00000380,27.00000000
2022-06-13 16:32:00,0.00000378,0.00000378,0.00000377,0.00000378,7692.00000000
2022-06-13 16:33:00,0.00000378,0.00000378,0.00000378,0.00000378,1135.00000000
2022-06-13 16:34:00,0.00000376,0.00000378,0.00000376,0.00000378,3235.00000000
2022-06-13 16:35:00,0.00000378,0.00000378,0.00000378,0.00000378,0.00000000
2022-06-13 16:36:00,0.00000378,0.00000378,0.00000378,0.00000378,0.00000000
2022-06-13 16:37:00,0.00000376,0.00000376,0.00000374,0.00000374,5927.00000000
2022-06-13 16:38:00,0.00000373,0.00000373,0.00000373,0.00000373,35.00000000
2022-06-13 16:39:00,0.00000373,0.00000373,0.00000373,0.00000373,2180.00000000
2022-06-13 16:40:00,0.00000373,0.00000373,0.00000373,0.00000373,0.00000000
2022-06-13 16:41:00,0.00000372,0.00000372,0.00000372,0.00000372,1208.00000000
2022-06-13 16:42:00,0.00000374,0.00000374,0.00000374,0.00000374,29.00000000
2022-06-13 16:43:00,0.00000374,0.00000374,0.00000374,0.00000374,0.00000000
2022-06-13 16:44:00,0.00000374,0.00000378,0.00000374,0.00000378,1398.00000000
2022-06-13 16:45:00,0.00000376,0.00000376,0.00000376,0.00000376,630.00000000
2022-06-13 16:46:00,0.00000377,0.00000377,0.00000377,0.00000377,8007.00000000
